"STATION","NAME","DATE","AWND","DAEV","DASF","DAWM","EVAP","FMTM","MDEV","MDSF","MDWM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-18",,,,,,,,,,,"0.00","   91","0.0","0.0",,"86","66",,"  744",,,,,"  315",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-19",,,,,,,,,,,"0.00","  100","0.0","0.0",,"90","66",,"  816",,,,,"  360",,,,,,,"6.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-20",,,,,,,,,,,"0.00","   95","0.0","0.0",,"90","69",,"  774",,,,,"  158",,,,,,,"8.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-21",,,,,,,,,,,"0.00","  100","0.0","0.0",,"87","68",,"  816",,,,,"   68",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-22",,,,,,,,,,,"0.00","   39","0.0","0.0",,"79","69",,"  318",,,,,"   90",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-23",,,,,,,,,,,"0.38","   49","0.0","0.0",,"83","72",,"  396",,,,,"  158",,,,,,,"8.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-24",,,,,,,,,,,"0.04","   45","0.0","0.0",,"91","72",,"  366",,,,,"  315",,,,,,,"8.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-25",,,,,,,,,,,"0.00","   91","0.0","0.0",,"84","65",,"  732",,,,,"  360",,,,,,,"8.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-26",,,,,,,,,,,"0.00","   15","0.0","0.0",,"75","68",,"  120",,,,,"  158",,,,,,,"12.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-27",,,,,,,,,,,"0.23","   37","0.0","0.0",,"86","70",,"  300",,,,,"  225",,,,,,,"17.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-28",,,,,,,,,,,"0.83","   25","0.0","0.0",,"87","72",,"  198",,,,,"  203",,,,,,,"15.0",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-29",,,,,,,,,,,"0.26","   47","0.0","0.0",,"86","68",,"  372",,,,,"  158",,,,,,,"10.1",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-30",,,,,,,,,,,"0.09","   47","0.0","0.0",,"86","67",,"  372",,,,,"  360",,,,,,,"15.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-08-31",,,,,,,,,,,"0.00","   74","0.0","0.0",,"82","65",,"  582",,,,,"  225",,,,,,,"8.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-01",,,,,,,,,,,"0.70","   68","0.0","0.0",,"86","72",,"  540",,,,,"  315",,,,,,,"8.9",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-02",,,,,,,,,,,"0.18","   19","0.0","0.0",,"73","63",,"  150",,,,,"  360",,,,,,,"12.1",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-03",,,,,,,,,,,"3.26","   21","0.0","0.0",,"78","60",,"  162",,,,,"   23",,,,,,,"14.1",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-04",,,,,,,,,,,"0.05","   15","0.0","0.0",,"67","57",,"  120",,,,,"  360",,,,,,,"13.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-05",,,,,,,,,,,"0.00","   78","0.0","0.0",,"72","55",,"  606",,,,,"  338",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-06",,,,,,,,,,,"0.46","    2","0.0","0.0",,"65","57",,"   12",,,,,"   45",,,,,,,"14.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-07",,,,,,,,,,,"1.04","   15","0.0","0.0",,"66","57",,"  114",,,,,"   68",,,,,,,"13.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-08",,,,,,,,,,,"0.00","   91","0.0","0.0",,"77","58",,"  702",,,,,"  270",,,,,,,"6.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-09",,,,,,,,,,,"0.00","   48","0.0","0.0",,"80","62",,"  366",,,,,"  248",,,,,,,"8.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-10",,,,,,,,,,,"0.00","   82","0.0","0.0",,"84","64",,"  630",,,,,"   68",,,,,,,"8.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-11",,,,,,,,,,,"0.00","   45","0.0","0.0",,"82","66",,"  342",,,,,"  180",,,,,,,"8.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-12",,,,,,,,,,,"0.00","   77","0.0","0.0",,"86","69",,"  582",,,,,"  225",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-13",,,,,,,,,,,"0.37","   91","0.0","0.0",,"88","70",,"  690",,,,,"  248",,,,,,,"15.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-14",,,,,,,,,,,"0.13","   65","0.0","0.0",,"70","57",,"  486",,,,,"  315",,,,,,,"12.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-15",,,,,,,,,,,"0.00","  100","0.0","0.0",,"73","52",,"  750",,,,,"  293",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-16",,,,,,,,,,,"0.00","   93","0.0","0.0",,"76","59",,"  690",,,,,"  360",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-17",,,,,,,,,,,"0.00","   48","0.0","0.0",,"76","59",,"  354",,,,,"  203",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-18",,,,,,,,,,,"0.00","   66","0.0","0.0",,"77","63",,"  486",,,,,"  113",,,,,,,"6.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-19",,,,,,,,,,,"0.00","   50","0.0","0.0",,"79","65",,"  366",,,,,"  158",,,,,,,"8.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-20",,,,,,,,,,,"0.00","   44","0.0","0.0",,"80","67",,"  330",,,,,"  248",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-21",,,,,,,,,,,"0.08","    9","0.0","0.0",,"80","57",,"   66",,,,,"  315",,,,,,,"16.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-22",,,,,,,,,,,"0.00","   94","0.0","0.0",,"72","52",,"  690",,,,,"  315",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-23",,,,,,,,,,,"0.00","   93","0.0","0.0",,"61","45",,"  678",,,,,"   45",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-24",,,,,,,,,,,"0.00","  100","0.0","0.0",,"61","43",,"  726",,,,,"   45",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-25",,,,,,,,,,,"0.01","   13","0.0","0.0",,"65","49",,"   96",,,,,"  203",,,,,,,"11.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-26",,,,,,,,,,,"0.00","   84","0.0","0.0",,"72","52",,"  606",,,,,"  315",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-27",,,,,,,,,,,"0.00","  100","0.0","0.0",,"78","57",,"  720",,,,,"  225",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-28",,,,,,,,,,,"1.35","    6","0.0","0.0",,"71","64",,"   48",,,,,"  180",,,,,,,"15.0",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-29",,,,,,,,,,,"0.42","   20","0.0","0.0",,"76","60",,"  162",,,,,"  315",,,,,,,"15.0",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-09-30",,,,,,,,,,,"0.00","   99","0.0","0.0",,"67","51",,"  702",,,,,"  315",,,,,,,"17.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-01",,,,,,,,,,,"0.00","   52","0.0","0.0",,"62","46",,"  372",,,,,"  315",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-02",,,,,,,,,,,"0.00","   73","0.0","0.0",,"61","42",,"  510",,,,,"  293",,,,,,,"15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-03",,,,,,,,,,,"0.00","   52","0.0","0.0",,"50","38",,"  366",,,,,"  338",,,,,,,"17.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-04",,,,,,,,,,,"0.00","  100","0.0","0.0",,"59","38",,"  696",,,,,"  293",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-05",,,,,,,,,,,"0.00","   89","0.0","0.0",,"73","47",,"  618",,,,,"  248",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-06",,,,,,,,,,,"0.00","  100","0.0","0.0",,"77","55",,"  696",,,,,"  248",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-07",,,,,,,,,,,"0.00","   68","0.0","0.0",,"75","49",,"  474",,,,,"  360",,,,,,,"15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-08",,,,,,,,,,,"0.00","   99","0.0","0.0",,"61","43",,"  666",,,,,"   68",,,,,,,"16.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-09",,,,,,,,,,,"0.00","   94","0.0","0.0",,"63","43",,"  648",,,,,"   45",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-10",,,,,,,,,,,"0.00","   79","0.0","0.0",,"72","51",,"  540",,,,,"  315",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-11",,,,,,,,,,,"0.00","  100","0.0","0.0",,"68","50",,"  678",,,,,"  180",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-12",,,,,,,,,,,"0.00","    1","0.0","0.0",,"70","54",,"    6",,,,,"  180",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-13",,,,,,,,,,,"0.00","    0","0.0","0.0",,"63","54",,"    0",,,,,"   45",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-14",,,,,,,,,,,"0.00","    1","0.0","0.0",,"64","54",,"    6",,,,,"  203",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-15",,,,,,,,,,,"0.20","   14","0.0","0.0",,"74","53",,"   96",,,,,"  248",,,,,,,"13.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-16",,,,,,,,,,,"2.15","    0","0.0","0.0",,"53","48",,"    0",,,,,"   45",,,,,,,"15.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-17",,,,,,,,,,,"0.00","   76","0.0","0.0",,"65","46",,"  504",,,,,"  225",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-18",,,,,,,,,,,"0.00","   65","0.0","0.0",,"55","35",,"  432",,,,,"  315",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-19",,,,,,,,,,,"0.00","   97","0.0","0.0",,"49","32",,"  642",,,,,"  338",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-20",,,,,,,,,,,"0.00","   98","0.0","0.0",,"44","31",,"  642",,,,,"  315",,,,,,,"21.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-21",,,,,,,,,,,"0.00","  100","0.0","0.0",,"48","32",,"  654",,,,,"  315",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-22",,,,,,,,,,,"0.00","  100","0.0","0.0",,"63","37",,"  654",,,,,"  248",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-23",,,,,,,,,,,"0.00","   58","0.0","0.0",,"65","48",,"  378",,,,,"  315",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-24",,,,,,,,,,,"0.00","  100","0.0","0.0",,"58","45",,"  648",,,,,"  360",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-25",,,,,,,,,,,"0.08","   27","0.0","0.0",,"59","47",,"   30",,,,,"  248",,,,,,,"13.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-26",,,,,,,,,,,"0.00","   29","0.0","0.0",,"58","46",,"  186",,,,,"  248",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-27",,,,,,,,,,,"0.00","  100","0.0","0.0",,"66","46",,"  642",,,,,"  338",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-28",,,,,,,,,,,"0.00","   89","0.0","0.0",,"60","40",,"  570",,,,,"   45",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-29",,,,,,,,,,,"0.00","   21","0.0","0.0",,"68","51",,"  138",,,,,"  158",,,,,,,"6.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-30",,,,,,,,,,,"0.01","    0","0.0","0.0",,"65","55",,"    0",,,,,"  203",,,,,,,"6.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-10-31",,,,,,,,,,,"0.15","   36","0.0","0.0",,"70","60",,"  228",,,,,"  225",,,,,,,"6.9",,,"    1",,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-01",,,,,,,,,,,"0.00","   95","0.0","0.0",,"81","59",,"  594",,,,,"  315",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-02",,,,,,,,,,,"0.00","   92","0.0","0.0",,"73","57",,"  576",,,,,"  338",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-03",,,,,,,,,,,"0.00","    0","0.0","0.0",,"57","53",,"    0",,,,,"   68",,,,,,,"8.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-04",,,,,,,,,,,"0.00","   42","0.0","0.0",,"76","56",,"  258",,,,,"  225",,,,,,,"10.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-05",,,,,,,,,,,"0.08","    0","0.0","0.0",,"66","55",,"    0",,,,,"  113",,,,,,,"8.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-06",,,,,,,,,,,"0.01","   63","0.0","0.0",,"62","51",,"  390",,,,,"  315",,,,,,,"10.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-07",,,,,,,,,,,"0.00","   19","0.0","0.0",,"57","48",,"  114",,,,,"  338",,,,,,,"17.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-08",,,,,,,,,,,"0.00","   72","0.0","0.0",,"61","44",,"  438",,,,,"  360",,,,,,,"15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-09",,,,,,,,,,,"0.00","   99","0.0","0.0",,"60","42",,"  606",,,,,"  360",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-10",,,,,,,,,,,"0.00","  100","0.0","0.0",,"60","41",,"  606",,,,,"   45",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-11",,,,,,,,,,,"0.00","   84","0.0","0.0",,"62","42",,"  510",,,,,"  135",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-12",,,,,,,,,,,"0.44","    0","0.0","0.0",,"60","49",,"    0",,,,,"   90",,,,,,,"16.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-13",,,,,,,,,,,"0.04","   47","0.0","0.0",,"60","45",,"  282",,,,,"  315",,,,,,,"17.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-14",,,,,,,,,,,"0.00","   81","0.0","0.0",,"62","45",,"  486",,,,,"  158",,,,,,,"16.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-15",,,,,,,,,,,"0.02","   88","0.0","0.0",,"48","36",,"  522",,,,,"  293",,,,,,,"19.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-16",,,,,,,,,,,"0.00","   91","0.0","0.0",,"50","34",,"  546",,,,,"  315",,,,,,,"15.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-17",,,,,,,,,,,"0.00","   13","0.0","0.0",,"51","39",,"   78",,,,,"  225",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-18",,,,,,,,,,,"0.00","   55","0.0","0.0",,"56","40",,"  324",,,,,"  315",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-19",,,,,,,,,,,"0.00","   59","0.0","0.0",,"58","42",,"  348",,,,,"  225",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-20",,,,,,,,,,,"0.25","    0","0.0","0.0",,"55","50",,"    0",,,,,"  293",,,,,,,"17.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-21",,,,,,,,,,,"0.04","    4","0.0","0.0",,"50","33",,"   24",,,,,"  315",,,,,,,"23.9",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-22",,,,,,,,,,,"0.00","   99","0.0","0.0",,"39","30",,"  582",,,,,"  315",,,,,,,"25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-23",,,,,,,,,,,"0.00","  100","0.0","0.0",,"44","27",,"  582",,,,,"  338",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-24",,,,,,,,,,,"0.00","   58","0.0","0.0",,"58","38",,"  336",,,,,"  225",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-25",,,,,,,,,,,"0.06","   29","0.1","0.0",,"55","32",,"  168",,,,,"  315",,,,,,,"21.9",,,,,,,,,,,,,,,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-26",,,,,,,,,,,"0.00","   83","0.0","0.0",,"33","26",,"  480",,,,,"  315",,,,,,,"25.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-27",,,,,,,,,,,"0.00","   41","0.0","0.0",,"43","26",,"  240",,,,,"  315",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-28",,,,,,,,,,,"0.00","   25","0.0","0.0",,"43","33",,"  144",,,,,"  293",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-29",,,,,,,,,,,"0.00","   79","0.0","0.0",,"43","31",,"  450",,,,,"  315",,,,,,,"12.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-11-30",,,,,,,,,,,"0.00","   85","0.0","0.0",,"39","26",,"  486",,,,,"   23",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-01",,,,,,,,,,,"0.42","    0","0.0","0.0",,"42","33",,"    0",,,,,"   68",,,,,,,"30.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-02",,,,,,,,,,,"2.16","   13","0.0","0.0",,"50","39",,"   72",,,,,"   68",,,,,,,"30.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-03",,,,,,,,,,,"0.00","   10","0.0","0.0",,"42","34",,"   60",,,,,"  315",,,,,,,"21.9",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-04",,,,,,,,,,,"0.00","   95","0.0","0.0",,"39","29",,"  534",,,,,"  315",,,,,,,"23.9",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-05",,,,,,,,,,,"0.00","   64","0.0","0.0",,"42","26",,"  360",,,,,"  360",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-06",,,,,,,,,,,"0.00","   75","0.0","0.0",,"44","32",,"  426",,,,,"   45",,,,,,,"8.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-07",,,,,,,,,,,"0.08","   14","0.0","0.0",,"55","37",,"   78",,,,,"  158",,,,,,,"13.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-08",,,,,,,,,,,"0.91","    0","0.0","0.0",,"56","49",,"    0",,,,,"  158",,,,,,,"15.0",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-09",,,,,,,,,,,"0.00","   51","0.0","0.0",,"49","31",,"  282",,,,,"  270",,,,,,,"14.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-10",,,,,,,,,,,"0.00","   22","0.0","0.0",,"36","30",,"  126",,,,,"  315",,,,,,,"13.0",,,,,,,,,,,,,,,,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-11",,,,,,,,,,,"0.00","   65","0.0","0.0",,"44","31",,"  366",,,,,"  248",,,,,,,"11.0",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-12",,,,,,,,,,,"0.00","    2","0.0","0.0",,"50","43",,"   12",,,,,"  158",,,,,,,"10.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-13",,,,,,,,,,,"0.00","    0","0.0","0.0",,"46","43",,"    0",,,,,"   45",,,,,,,"8.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-14",,,,,,,,,,,"0.00","    4","0.0","0.0",,"44","37",,"   24",,,,,"   23",,,,,,,"12.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-15",,,,,,,,,,,"0.00","   56","0.0","0.0",,"38","32",,"  312",,,,,"  113",,,,,,,"10.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-16",,,,,,,,,,,"2.25","    0","0.0","0.0",,"47","38",,"    0",,,,,"   68",,,,,,,"19.9",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-17",,,,,,,,,,,"0.00","   33","0.0","0.0",,"47","37",,"  186",,,,,"  315",,,,,,,"10.1",,,,,,,,,,,,,,"    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-18",,,,,,,,,,,"0.00","   42","0.0","0.0",,"39","31",,"  234",,,,,"  315",,,,,,,"14.1",,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-19",,,,,,,,,,,"0.00","    7","0.0","0.0",,"38","29",,"   36",,,,,"  203",,,,,,,"12.1",,,,,,,,,,,,,,"    1",,"    1",,,
"USW00094728","NY CITY CENTRAL PARK, NY US","1974-12-20",,,,,,,,,,,"0.00","   67","0.0","0.0",,"44","33",,"  372",,,,,"  315",,,,,,,"13.0",,,,,,,,,,,,,,,,,,,
