"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-22","0.00","74","41"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-23","0.00","56","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-24","0.00","69","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-25","0.00","59","31"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-26","0.00","70","33"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-27","0.00","72","37"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-28","0.00","71","44"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-29","0.00","59","32"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-11-30","0.00","67","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-01","0.00","71","39"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-02","0.00","70","34"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-03","0.00","64","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-04","0.00","67","29"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-05","0.03","44","18"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-06","0.00","31","15"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-07","0.00","32","13"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-08","0.00","47","12"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-09","0.07","27","16"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-10","0.00","32","3"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-11","0.00","46","14"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-12","0.00","50","21"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-13","0.00","59","20"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-14","0.00","63","26"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-15","0.00","57","24"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-16","0.00","50","23"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-17","0.00","64","28"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","1998-12-18","0.00","46","5"
