"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-20","0.00","82","62"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-21","0.00","87","62"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-22","0.14","89","66"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-23","0.00","68","63"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-24","0.12","73","64"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-25","0.16","74","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-26","0.01","69","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-27","0.00","75","52"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-28","0.53","75","50"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-29","0.00","62","44"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-09-30","0.00","71","45"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-01","0.00","79","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-02","0.08","83","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-03","0.01","87","71"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-04","0.00","88","71"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-05","0.00","85","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-06","0.00","72","48"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-07","0.00","54","44"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-08","0.00","54","44"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-09","0.00","59","50"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-10","0.00","64","49"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-11","0.00","60","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-12","0.00","63","56"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-13","0.00","73","51"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-14","0.00","76","51"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-15","0.00","68","48"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-16","0.00","62","43"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-17","0.01","76","46"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-18","0.00","72","47"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-19","0.00","63","51"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-20","0.03","54","50"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-21","0.00","58","48"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-22","0.00","55","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-23","0.18","48","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-24","0.39","50","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-25","0.25","53","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-26","0.00","52","38"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-27","0.05","53","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-28","0.00","57","35"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-29","0.00","60","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-30","0.00","65","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-10-31","0.20","57","50"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-01","0.01","54","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-02","0.00","65","38"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-03","0.00","70","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-04","0.00","70","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-05","0.32","64","51"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-06","0.20","61","43"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-07","0.00","61","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-08","0.00","64","51"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-09","0.00","67","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-10","0.00","47","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-11","0.00","60","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-12","0.04","66","47"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-13","0.00","61","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-14","0.06","49","35"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-15","0.21","57","38"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-16","0.00","38","21"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-17","0.00","28","15"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-18","0.00","38","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-19","0.00","54","33"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-20",,"47","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-21","0.00","48","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-22","0.00","39","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-23","0.07","46","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-24","0.00","41","17"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-25","0.00","27","14"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-26","0.00","49","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-27","0.01","55","44"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-28","0.84","61","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-29","0.00","39","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-11-30","0.00","27","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-01","0.00","29","20"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-02","0.00","23","12"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-03","0.06","30","19"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-04","0.00","28","14"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-05","0.00","17","7"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-06","0.00","19","5"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-07","0.00","15","0"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-08","0.43","26","8"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-09","0.00","28","10"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-10","0.07","31","11"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-11","0.03","33","13"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-12","0.00","29","12"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-13","0.00","28","24"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-14","0.01","35","28"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-15","0.02","35","24"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-16","0.00","24","18"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-17","0.00","22","13"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-18","0.00","16","5"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-19","0.00","10","0"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-20","0.00","22","6"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-21","0.00","22","11"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-22","0.00","38","13"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-23","0.00","43","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-24","0.20","39","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-25","0.04","37","33"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-26","0.00","37","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-27","0.00","46","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-28","0.02","40","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-29","0.00","40","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-30","0.08","38","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2005-12-31","0.00","37","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-01","0.00","46","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-02","0.00","43","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-03","0.00","42","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-04","0.00","43","35"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-05","0.00","37","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-06","0.00","31","28"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-07","0.00","40","29"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-08","0.00","45","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-09","0.00","40","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-10","0.05","38","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-11","0.08","43","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-12","0.00","56","37"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-13","0.91","48","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-14","0.00","37","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-15","0.00","43","29"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-16","0.00","46","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-17","0.00","44","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-18","0.00","36","21"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-19","0.00","55","33"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-20","0.81","49","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-21","0.04","33","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-22","0.00","36","18"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-23","0.00","30","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-24","0.00","40","29"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-25","0.00","36","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-26","0.00","43","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-27","0.00","49","35"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-28","0.50","51","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-29","0.34","50","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-30","0.00","40","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-01-31","0.00","38","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-01","0.00","49","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-02","0.00","43","29"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-03","0.23","44","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-04","0.00","32","24"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-05","0.00","34","22"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-06","0.00","35","20"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-07","0.00","32","20"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-08","0.00","32","22"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-09","0.00","32","16"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-10","0.00","37","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-11","0.05","35","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-12","0.00","30","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-13","0.00","36","17"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-14","0.00","55","25"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-15","0.08","44","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-16","0.76","42","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-17","0.00","27","6"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-18","0.00","9","-6"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-19","0.00","20","2"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-20","0.00","33","14"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-21","0.00","39","22"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-22","0.00","47","28"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-23","0.00","44","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-24","0.00","47","22"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-25","0.00","44","23"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-26","0.00","34","17"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-27","0.00","39","28"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-02-28","0.00","38","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-01","0.00","43","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-02","0.00","39","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-03","0.00","37","24"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-04","0.00","39","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-05","0.22","33","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-06","0.01","36","29"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-07","0.08","43","25"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-08","0.16","56","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-09","0.64","58","38"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-10","0.01","54","38"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-11","0.18","66","44"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-12","0.21","58","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-13","0.57","64","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-14","0.00","41","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-15","0.00","43","25"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-16","0.00","38","33"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-17","0.00","39","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-18","0.00","40","25"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-19","0.00","47","26"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-20","0.00","37","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-21","0.00","33","27"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-22","0.00","49","25"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-23","0.00","41","33"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-24","0.04","39","32"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-25","0.00","44","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-26","0.00","45","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-27","0.10","51","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-28","0.11","44","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-29","0.00","50","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-30","0.00","70","40"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-03-31","0.06","71","46"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-01","0.00","48","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-02","0.22","60","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-03","0.43","54","39"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-04","0.00","56","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-05","0.00","55","35"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-06","0.00","57","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-07","0.00","55","34"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-08","0.00","42","31"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-09","0.00","55","30"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-10","0.00","70","42"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-11","0.00","75","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-12","0.05","76","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-13","0.04","79","54"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-14","0.00","79","64"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-15","0.00","66","49"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-16","1.35","64","47"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-17","0.04","57","46"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-18","0.00","65","46"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-19","0.00","75","52"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-20","0.13","74","56"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-21","0.00","70","50"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-22","0.01","69","51"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-23","0.00","72","47"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-24","0.00","72","42"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-25","0.17","46","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-26","0.00","63","33"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-27","0.00","69","44"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-28","0.00","67","45"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-29","0.16","61","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-04-30","0.68","60","55"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-01","0.19","60","54"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-02","0.05","70","55"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-03","0.00","73","54"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-04","0.00","68","54"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-05","0.00","60","48"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-06","0.00","56","42"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-07","0.00","71","45"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-08","0.00","74","52"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-09","0.00","73","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-10","0.24","73","56"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-11","0.54","57","38"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-12","0.13","45","36"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-13","0.06","50","43"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-14","0.08","56","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-15","0.13","61","49"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-16","0.02","64","48"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-17","0.26","73","48"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-18","0.02","62","46"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-19","0.00","61","45"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-20","0.00","73","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-21","0.00","63","45"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-22","0.00","59","41"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-23","0.00","75","43"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-24","0.48","79","56"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-25","0.01","74","65"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-26","0.00","82","64"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-27","0.00","87","61"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-28","0.00","93","74"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-29","0.14","92","73"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-30","0.32","89","68"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-05-31","0.00","80","66"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-01","0.00","76","63"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-02","0.00","80","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-03","0.00","74","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-04","0.00","77","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-05","0.00","81","54"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-06","0.00","83","62"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-07","0.00","83","65"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-08","0.00","82","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-09","0.12","67","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-10","1.62","62","49"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-11","0.00","65","55"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-12","0.00","69","53"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-13","0.00","74","52"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-14","0.00","78","56"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-15","0.00","85","64"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-16","0.00","91","74"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-17","0.00","92","73"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-18","0.02","79","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-19","0.00","86","68"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-20","0.00","78","64"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-21","0.06","88","73"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-22","0.20","82","67"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-23","0.00","72","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-24","0.00","79","55"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-25","0.60","72","61"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-26","0.09","71","61"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-27","0.00","79","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-28","0.14","77","59"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-29","0.00","77","57"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-06-30","0.00","86","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-01","0.00","91","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-02","0.01","85","74"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-03","0.44","83","71"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-04","0.00","78","66"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-05","0.00","77","63"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-06","0.00","78","60"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-07","0.00","84","59"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-08","0.00","85","67"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-09","0.00","89","73"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-10","0.00","80","67"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-11","0.36","77","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-12","0.01","80","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-13","0.00","86","69"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-14","0.49","88","72"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-15","0.00","96","73"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-16","0.00","94","76"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-17","0.08","95","75"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-18","0.01","83","73"
"USW00014819","CHICAGO MIDWAY AIRPORT, IL US","2006-07-19","0.00","90","72"
